,Tên_mặt_hàng,Thị_trường,Ngày,Giá
0,Gạo thường|Rice,An Giang,2007-03-08,4800
1742,Gạo thường|Rice,An Giang,2017-07-20,10000
1743,Gạo thường|Rice,An Giang,2017-07-28,10000
1744,Gạo thường|Rice,An Giang,2017-08-01,10000
1745,Gạo thường|Rice,An Giang,2017-08-02,10000
1746,Gạo thường|Rice,An Giang,2017-08-03,10000
1747,Gạo thường|Rice,An Giang,2017-08-04,10000
1748,Gạo thường|Rice,An Giang,2017-08-07,10000
1749,Gạo thường|Rice,An Giang,2017-08-08,10000
1750,Gạo thường|Rice,An Giang,2017-08-09,10000
1751,Gạo thường|Rice,An Giang,2017-08-10,10000
1752,Gạo thường|Rice,An Giang,2017-08-11,10000
1753,Gạo thường|Rice,An Giang,2017-08-14,10000
1754,Gạo thường|Rice,An Giang,2017-08-15,10000
1755,Gạo thường|Rice,An Giang,2017-08-17,10000
1756,Gạo thường|Rice,An Giang,2017-08-18,10000
1757,Gạo thường|Rice,An Giang,2017-08-21,10000
1758,Gạo thường|Rice,An Giang,2017-08-22,10000
1759,Gạo thường|Rice,An Giang,2017-08-23,10000
1760,Gạo thường|Rice,An Giang,2017-08-24,10000
1761,Gạo thường|Rice,An Giang,2017-08-25,10000
1762,Gạo thường|Rice,An Giang,2017-08-28,10000
1763,Gạo thường|Rice,An Giang,2017-08-29,10000
1764,Gạo thường|Rice,An Giang,2017-08-31,10000
1765,Gạo thường|Rice,An Giang,2017-09-01,10000
1766,Gạo thường|Rice,An Giang,2017-09-05,10000
1767,Gạo thường|Rice,An Giang,2017-09-06,10000
1768,Gạo thường|Rice,An Giang,2017-09-07,10000
1769,Gạo thường|Rice,An Giang,2017-09-08,10000
1770,Gạo thường|Rice,An Giang,2017-09-11,10000
1771,Gạo thường|Rice,An Giang,2017-09-12,10000
1772,Gạo thường|Rice,An Giang,2017-09-13,10000
1773,Gạo thường|Rice,An Giang,2017-09-14,10000
1774,Gạo thường|Rice,An Giang,2017-09-15,10000
1775,Gạo thường|Rice,An Giang,2017-09-18,10000
1776,Gạo thường|Rice,An Giang,2017-09-19,10000
1777,Gạo thường|Rice,An Giang,2017-09-20,10000
1778,Gạo thường|Rice,An Giang,2017-09-22,10000
1779,Gạo thường|Rice,An Giang,2017-09-25,10000
1780,Gạo thường|Rice,An Giang,2017-09-26,10000
1781,Gạo thường|Rice,An Giang,2017-09-27,10000
1782,Gạo thường|Rice,An Giang,2017-09-28,10000
1783,Gạo thường|Rice,An Giang,2017-09-29,10000
1784,Gạo thường|Rice,An Giang,2017-10-02,10000
1785,Gạo thường|Rice,An Giang,2017-10-03,10000
1786,Gạo thường|Rice,An Giang,2017-10-04,10000
1787,Gạo thường|Rice,An Giang,2017-10-05,10000
1788,Gạo thường|Rice,An Giang,2017-10-06,10000
1789,Gạo thường|Rice,An Giang,2017-10-09,10000
1790,Gạo thường|Rice,An Giang,2017-10-10,10000
1791,Gạo thường|Rice,An Giang,2017-10-11,10000
1792,Gạo thường|Rice,An Giang,2017-10-13,10000
1793,Gạo thường|Rice,An Giang,2017-10-16,10000
1794,Gạo thường|Rice,An Giang,2017-10-17,10000
1795,Gạo thường|Rice,An Giang,2017-10-20,10000
1796,Gạo thường|Rice,An Giang,2017-10-23,10000
1797,Gạo thường|Rice,An Giang,2017-10-24,10000
1798,Gạo thường|Rice,An Giang,2017-10-30,10500
1799,Gạo thường|Rice,An Giang,2017-10-31,10500
1800,Gạo thường|Rice,An Giang,2017-11-01,10500
1801,Gạo thường|Rice,An Giang,2017-11-02,10500
1802,Gạo thường|Rice,An Giang,2017-11-03,10500
1803,Gạo thường|Rice,An Giang,2017-11-06,10500
1804,Gạo thường|Rice,An Giang,2017-11-07,10500
1805,Gạo thường|Rice,An Giang,2017-11-09,10500
1806,Gạo thường|Rice,An Giang,2017-11-10,10500
1807,Gạo thường|Rice,An Giang,2017-11-13,10500
1808,Gạo thường|Rice,An Giang,2017-11-14,10500
1809,Gạo thường|Rice,An Giang,2017-11-15,10500
1810,Gạo thường|Rice,An Giang,2017-11-16,10500
1811,Gạo thường|Rice,An Giang,2017-11-17,10500
1812,Gạo thường|Rice,An Giang,2017-11-20,10500
1813,Gạo thường|Rice,An Giang,2017-11-21,10500
1814,Gạo thường|Rice,An Giang,2017-11-22,10500
1815,Gạo thường|Rice,An Giang,2017-11-23,10500
1816,Gạo thường|Rice,An Giang,2017-11-24,10500
1817,Gạo thường|Rice,An Giang,2017-11-27,10500
1818,Gạo thường|Rice,An Giang,2017-11-28,10500
1819,Gạo thường|Rice,An Giang,2017-11-29,10500
1820,Gạo thường|Rice,An Giang,2017-12-01,10500
1821,Gạo thường|Rice,An Giang,2017-12-04,10500
1822,Gạo thường|Rice,An Giang,2017-12-05,10500
1823,Gạo thường|Rice,An Giang,2017-12-06,10500
1824,Gạo thường|Rice,An Giang,2017-12-07,10500
1825,Gạo thường|Rice,An Giang,2017-12-08,10500
1826,Gạo thường|Rice,An Giang,2017-12-11,10500
1827,Gạo thường|Rice,An Giang,2017-12-12,10500
1828,Gạo thường|Rice,An Giang,2017-12-13,10500
1829,Gạo thường|Rice,An Giang,2017-12-15,10500
1830,Gạo thường|Rice,An Giang,2017-12-18,10500
1831,Gạo thường|Rice,An Giang,2017-12-19,10500
1832,Gạo thường|Rice,An Giang,2017-12-21,10500
1833,Gạo thường|Rice,An Giang,2017-12-25,10500
1834,Gạo thường|Rice,An Giang,2017-12-27,10500
1835,Gạo thường|Rice,An Giang,2017-12-28,10500
1836,Gạo thường|Rice,An Giang,2017-12-29,10500
1837,Gạo thường|Rice,An Giang,2018-01-02,10500
1838,Gạo thường|Rice,An Giang,2018-01-03,10500
1839,Gạo thường|Rice,An Giang,2018-01-04,10500
1840,Gạo thường|Rice,An Giang,2018-01-09,10500
1841,Gạo thường|Rice,An Giang,2018-01-10,10500
1842,Gạo thường|Rice,An Giang,2018-01-12,10500
1843,Gạo thường|Rice,An Giang,2018-01-17,10500
1844,Gạo thường|Rice,An Giang,2018-01-18,10500
1845,Gạo thường|Rice,An Giang,2018-01-19,10500
1846,Gạo thường|Rice,An Giang,2018-01-24,10500
1847,Gạo thường|Rice,An Giang,2018-01-25,10500
1848,Gạo thường|Rice,An Giang,2018-02-28,10500
1849,Gạo thường|Rice,An Giang,2018-03-01,10500
1850,Gạo thường|Rice,An Giang,2018-03-02,10500
1851,Gạo thường|Rice,An Giang,2018-03-05,10500
1852,Gạo thường|Rice,An Giang,2018-03-06,10500
1853,Gạo thường|Rice,An Giang,2018-03-07,10500
1854,Gạo thường|Rice,An Giang,2018-03-08,10500
1855,Gạo thường|Rice,An Giang,2018-03-09,10500
1856,Gạo thường|Rice,An Giang,2018-03-13,10500
1857,Gạo thường|Rice,An Giang,2018-03-14,10500
1858,Gạo thường|Rice,An Giang,2018-03-15,10500
1859,Gạo thường|Rice,An Giang,2018-03-16,10500
1860,Gạo thường|Rice,An Giang,2018-03-19,10500
1861,Gạo thường|Rice,An Giang,2018-03-20,10500
1862,Gạo thường|Rice,An Giang,2018-03-21,10500
1863,Gạo thường|Rice,An Giang,2018-03-22,10500
1864,Gạo thường|Rice,An Giang,2018-03-23,10500
1865,Gạo thường|Rice,An Giang,2018-03-26,10500
1866,Gạo thường|Rice,An Giang,2018-03-27,10500
1867,Gạo thường|Rice,An Giang,2018-03-28,10500
1868,Gạo thường|Rice,An Giang,2018-03-29,10500
1869,Gạo thường|Rice,An Giang,2018-03-30,11000
1870,Gạo thường|Rice,An Giang,2018-04-02,11000
1871,Gạo thường|Rice,An Giang,2018-04-03,11000
1872,Gạo thường|Rice,An Giang,2018-04-04,11000
1873,Gạo thường|Rice,An Giang,2018-04-05,11000
1874,Gạo thường|Rice,An Giang,2018-04-06,11000
1875,Gạo thường|Rice,An Giang,2018-04-09,11000
1876,Gạo thường|Rice,An Giang,2018-04-10,11000
1877,Gạo thường|Rice,An Giang,2018-04-11,11000
1878,Gạo thường|Rice,An Giang,2018-04-12,11000
1879,Gạo thường|Rice,An Giang,2018-04-13,11000
1880,Gạo thường|Rice,An Giang,2018-04-16,11000
1881,Gạo thường|Rice,An Giang,2018-04-17,11000
1882,Gạo thường|Rice,An Giang,2018-04-18,11000
1883,Gạo thường|Rice,An Giang,2018-04-19,11000
1884,Gạo thường|Rice,An Giang,2018-04-20,11000
1885,Gạo thường|Rice,An Giang,2018-04-23,11000
1886,Gạo thường|Rice,An Giang,2018-04-26,11000
1887,Gạo thường|Rice,An Giang,2018-05-16,11000
1888,Gạo thường|Rice,An Giang,2018-05-17,11000
1889,Gạo thường|Rice,An Giang,2018-05-18,11000
1890,Gạo thường|Rice,An Giang,2018-05-21,11000
1891,Gạo thường|Rice,An Giang,2018-05-22,11000
1892,Gạo thường|Rice,An Giang,2018-05-23,11000
1893,Gạo thường|Rice,An Giang,2018-05-24,10500
1894,Gạo thường|Rice,An Giang,2018-05-28,10500
1895,Gạo thường|Rice,An Giang,2018-05-29,10500
1896,Gạo thường|Rice,An Giang,2018-05-30,10500
1897,Gạo thường|Rice,An Giang,2018-06-04,10500
1898,Gạo thường|Rice,An Giang,2018-06-05,10500
1899,Gạo thường|Rice,An Giang,2018-06-07,10500
1900,Gạo thường|Rice,An Giang,2018-06-08,10500
1901,Gạo thường|Rice,An Giang,2018-06-11,10500
1902,Gạo thường|Rice,An Giang,2018-06-12,10500
1903,Gạo thường|Rice,An Giang,2018-06-13,10500
1904,Gạo thường|Rice,An Giang,2018-06-14,10500
1905,Gạo thường|Rice,An Giang,2018-06-15,10500
1906,Gạo thường|Rice,An Giang,2018-06-18,10500
1907,Gạo thường|Rice,An Giang,2018-06-19,10500
1908,Gạo thường|Rice,An Giang,2018-06-20,10500
1909,Gạo thường|Rice,An Giang,2018-06-21,10500
1910,Gạo thường|Rice,An Giang,2018-06-22,10500
1911,Gạo thường|Rice,An Giang,2018-06-25,10500
1912,Gạo thường|Rice,An Giang,2018-06-26,10500
1913,Gạo thường|Rice,An Giang,2018-06-27,10500
1914,Gạo thường|Rice,An Giang,2018-06-28,10500
1915,Gạo thường|Rice,An Giang,2018-06-29,10500
1916,Gạo thường|Rice,An Giang,2018-07-02,10500
1917,Gạo thường|Rice,An Giang,2018-07-03,10500
1918,Gạo thường|Rice,An Giang,2018-07-04,10500
1919,Gạo thường|Rice,An Giang,2018-07-05,10500
1920,Gạo thường|Rice,An Giang,2018-07-06,10500
1921,Gạo thường|Rice,An Giang,2018-07-09,10500
1922,Gạo thường|Rice,An Giang,2018-07-10,10500
1923,Gạo thường|Rice,An Giang,2018-07-11,10500
1924,Gạo thường|Rice,An Giang,2018-07-12,10500
1925,Gạo thường|Rice,An Giang,2018-07-13,10500
1926,Gạo thường|Rice,An Giang,2018-07-16,10500
1927,Gạo thường|Rice,An Giang,2018-07-24,10500
1928,Gạo thường|Rice,An Giang,2018-07-25,10500
1929,Gạo thường|Rice,An Giang,2018-07-26,10500
1930,Gạo thường|Rice,An Giang,2018-07-27,10500
1931,Gạo thường|Rice,An Giang,2018-08-01,10500
1932,Gạo thường|Rice,An Giang,2018-08-02,10500
1933,Gạo thường|Rice,An Giang,2018-08-03,10500
1934,Gạo thường|Rice,An Giang,2018-08-06,10500
1935,Gạo thường|Rice,An Giang,2018-08-07,10500
1936,Gạo thường|Rice,An Giang,2018-08-08,10500
1937,Gạo thường|Rice,An Giang,2018-08-09,10500
1938,Gạo thường|Rice,An Giang,2018-08-10,10500
1939,Gạo thường|Rice,An Giang,2018-08-13,10500
1940,Gạo thường|Rice,An Giang,2018-08-14,10500
1941,Gạo thường|Rice,An Giang,2018-08-15,10500
1942,Gạo thường|Rice,An Giang,2018-08-16,11000
1943,Gạo thường|Rice,An Giang,2018-08-17,11000
1944,Gạo thường|Rice,An Giang,2018-08-20,11000
1945,Gạo thường|Rice,An Giang,2018-08-21,11000
1946,Gạo thường|Rice,An Giang,2018-08-22,11000
1947,Gạo thường|Rice,An Giang,2018-08-23,11000
1948,Gạo thường|Rice,An Giang,2018-08-24,11000
1949,Gạo thường|Rice,An Giang,2018-08-27,11000
1950,Gạo thường|Rice,An Giang,2018-08-28,11000
1951,Gạo thường|Rice,An Giang,2018-08-29,11000
1952,Gạo thường|Rice,An Giang,2018-08-30,11000
1953,Gạo thường|Rice,An Giang,2018-08-31,11000
1954,Gạo thường|Rice,An Giang,2018-09-04,11000
1955,Gạo thường|Rice,An Giang,2018-09-05,11000
1956,Gạo thường|Rice,An Giang,2018-09-06,11000
1957,Gạo thường|Rice,An Giang,2018-09-07,11000
1958,Gạo thường|Rice,An Giang,2018-09-10,11000
1959,Gạo thường|Rice,An Giang,2018-09-11,11000
1960,Gạo thường|Rice,An Giang,2018-09-12,11000
1961,Gạo thường|Rice,An Giang,2018-09-13,11000
1962,Gạo thường|Rice,An Giang,2018-09-14,11000
1963,Gạo thường|Rice,An Giang,2018-09-17,11000
1964,Gạo thường|Rice,An Giang,2018-09-18,11000
1965,Gạo thường|Rice,An Giang,2018-09-19,11000
1966,Gạo thường|Rice,An Giang,2018-09-20,11000
1967,Gạo thường|Rice,An Giang,2018-09-21,11000
1968,Gạo thường|Rice,An Giang,2018-09-24,11000
1969,Gạo thường|Rice,An Giang,2018-09-25,11000
1970,Gạo thường|Rice,An Giang,2018-09-26,11000
1971,Gạo thường|Rice,An Giang,2018-10-05,11000
1972,Gạo thường|Rice,An Giang,2018-10-10,11000
1973,Gạo thường|Rice,An Giang,2018-10-11,11000
1974,Gạo thường|Rice,An Giang,2018-10-15,11000
1975,Gạo thường|Rice,An Giang,2018-10-16,11000
1976,Gạo thường|Rice,An Giang,2018-10-17,11000
1977,Gạo thường|Rice,An Giang,2018-10-18,11000
1978,Gạo thường|Rice,An Giang,2018-10-19,11000
1979,Gạo thường|Rice,An Giang,2018-10-22,11000
1980,Gạo thường|Rice,An Giang,2018-10-25,11000
1981,Gạo thường|Rice,An Giang,2018-10-26,11000
1982,Gạo thường|Rice,An Giang,2018-10-29,11000
1983,Gạo thường|Rice,An Giang,2018-10-30,11000
1984,Gạo thường|Rice,An Giang,2018-10-31,11000
1985,Gạo thường|Rice,An Giang,2018-11-01,11000
1986,Gạo thường|Rice,An Giang,2018-11-02,11000
1987,Gạo thường|Rice,An Giang,2018-11-06,11000
1988,Gạo thường|Rice,An Giang,2018-11-07,11000
1989,Gạo thường|Rice,An Giang,2018-11-08,11000
1990,Gạo thường|Rice,An Giang,2018-11-09,11000
1991,Gạo thường|Rice,An Giang,2018-11-10,11000
1992,Gạo thường|Rice,An Giang,2018-11-12,11000
1993,Gạo thường|Rice,An Giang,2018-11-13,11000
1994,Gạo thường|Rice,An Giang,2018-11-14,11000
1995,Gạo thường|Rice,An Giang,2018-11-15,11000
1996,Gạo thường|Rice,An Giang,2018-11-16,11000
1997,Gạo thường|Rice,An Giang,2018-11-19,11000
1998,Gạo thường|Rice,An Giang,2018-11-20,11000
1999,Gạo thường|Rice,An Giang,2018-11-21,11000
2000,Gạo thường|Rice,An Giang,2018-11-22,11000
2001,Gạo thường|Rice,An Giang,2018-11-23,11000
2002,Gạo thường|Rice,An Giang,2018-11-26,11000
2003,Gạo thường|Rice,An Giang,2018-11-27,11000
2004,Gạo thường|Rice,An Giang,2018-12-24,11000
2005,Gạo thường|Rice,An Giang,2018-12-25,11000
2006,Gạo thường|Rice,An Giang,2018-12-26,11000
2007,Gạo thường|Rice,An Giang,2018-12-28,10500
2008,Gạo thường|Rice,An Giang,2019-01-03,10500
2009,Gạo thường|Rice,An Giang,2019-01-04,10500
2010,Gạo thường|Rice,An Giang,2019-01-07,10500
2011,Gạo thường|Rice,An Giang,2019-01-08,10500
2012,Gạo thường|Rice,An Giang,2019-01-09,10500
2013,Gạo thường|Rice,An Giang,2019-01-16,10500
2014,Gạo thường|Rice,An Giang,2019-01-17,10500
2015,Gạo thường|Rice,An Giang,2019-01-18,10500
2016,Gạo thường|Rice,An Giang,2019-01-25,10500
2017,Gạo thường|Rice,An Giang,2019-02-12,10500
2018,Gạo thường|Rice,An Giang,2019-02-13,10500
2019,Gạo thường|Rice,An Giang,2019-02-14,10500
2020,Gạo thường|Rice,An Giang,2019-02-15,10500
2021,Gạo thường|Rice,An Giang,2019-02-18,10500
2022,Gạo thường|Rice,An Giang,2019-02-19,10000
2023,Gạo thường|Rice,An Giang,2019-02-20,10000
2024,Gạo thường|Rice,An Giang,2019-02-22,10000
2025,Gạo thường|Rice,An Giang,2019-02-25,10000
2026,Gạo thường|Rice,An Giang,2019-02-26,10000
2027,Gạo thường|Rice,An Giang,2019-02-28,10500
2028,Gạo thường|Rice,An Giang,2019-03-01,10500
2029,Gạo thường|Rice,An Giang,2019-03-04,10500
2030,Gạo thường|Rice,An Giang,2019-03-05,10500
2031,Gạo thường|Rice,An Giang,2019-03-06,10500
2032,Gạo thường|Rice,An Giang,2019-03-07,10500
2033,Gạo thường|Rice,An Giang,2019-03-08,10500
2034,Gạo thường|Rice,An Giang,2019-03-11,10500
2035,Gạo thường|Rice,An Giang,2019-03-12,10500
2036,Gạo thường|Rice,An Giang,2019-03-13,10500
2037,Gạo thường|Rice,An Giang,2019-03-14,10500
2038,Gạo thường|Rice,An Giang,2019-03-15,10500
2039,Gạo thường|Rice,An Giang,2019-03-18,10500
2040,Gạo thường|Rice,An Giang,2019-03-19,10500
2041,Gạo thường|Rice,An Giang,2019-04-01,10500
2042,Gạo thường|Rice,An Giang,2019-04-02,10500
2043,Gạo thường|Rice,An Giang,2019-04-03,10500
2044,Gạo thường|Rice,An Giang,2019-04-05,10500
2045,Gạo thường|Rice,An Giang,2019-04-08,10500
2046,Gạo thường|Rice,An Giang,2019-04-09,10500
2047,Gạo thường|Rice,An Giang,2019-04-10,10500
2048,Gạo thường|Rice,An Giang,2019-04-11,10500
2049,Gạo thường|Rice,An Giang,2019-04-12,10500
2050,Gạo thường|Rice,An Giang,2019-04-16,10500
2051,Gạo thường|Rice,An Giang,2019-04-17,10500
2052,Gạo thường|Rice,An Giang,2019-04-18,10500
2053,Gạo thường|Rice,An Giang,2019-04-19,10500
2054,Gạo thường|Rice,An Giang,2019-04-22,10500
2055,Gạo thường|Rice,An Giang,2019-04-24,10500
2056,Gạo thường|Rice,An Giang,2019-04-25,10500
2057,Gạo thường|Rice,An Giang,2019-04-26,10500
2058,Gạo thường|Rice,An Giang,2019-05-02,10500
2059,Gạo thường|Rice,An Giang,2019-05-03,10500
2060,Gạo thường|Rice,An Giang,2019-05-04,10500
2061,Gạo thường|Rice,An Giang,2019-05-09,10500
2062,Gạo thường|Rice,An Giang,2019-05-10,10500
2063,Gạo thường|Rice,An Giang,2019-05-13,10500
2064,Gạo thường|Rice,An Giang,2019-05-14,10500
2065,Gạo thường|Rice,An Giang,2019-05-15,10500
2066,Gạo thường|Rice,An Giang,2019-05-17,10500
2067,Gạo thường|Rice,An Giang,2019-05-20,10500
2068,Gạo thường|Rice,An Giang,2019-05-21,10500
2069,Gạo thường|Rice,An Giang,2019-05-22,10500
2070,Gạo thường|Rice,An Giang,2019-05-31,10500
2071,Gạo thường|Rice,An Giang,2019-06-03,10500
2072,Gạo thường|Rice,An Giang,2019-06-04,10500
2073,Gạo thường|Rice,An Giang,2019-06-05,10500
2074,Gạo thường|Rice,An Giang,2019-06-06,10500
2075,Gạo thường|Rice,An Giang,2019-06-07,10500
2076,Gạo thường|Rice,An Giang,2019-06-10,10500
2077,Gạo thường|Rice,An Giang,2019-06-12,10500
2078,Gạo thường|Rice,An Giang,2019-06-14,10500
2079,Gạo thường|Rice,An Giang,2019-06-17,10500
2080,Gạo thường|Rice,An Giang,2019-06-18,10500
2081,Gạo thường|Rice,An Giang,2019-06-19,10500
2082,Gạo thường|Rice,An Giang,2019-06-20,10500
2083,Gạo thường|Rice,An Giang,2019-06-21,10500
2084,Gạo thường|Rice,An Giang,2019-06-22,10500
2085,Gạo thường|Rice,An Giang,2019-06-24,10500
2086,Gạo thường|Rice,An Giang,2019-06-25,10500
2087,Gạo thường|Rice,An Giang,2019-06-26,10500
2088,Gạo thường|Rice,An Giang,2019-06-27,10500
2089,Gạo thường|Rice,An Giang,2019-07-02,10500
2090,Gạo thường|Rice,An Giang,2019-07-03,10500
2091,Gạo thường|Rice,An Giang,2019-07-04,10500
2092,Gạo thường|Rice,An Giang,2019-07-05,10500
2093,Gạo thường|Rice,An Giang,2019-07-08,10500
2094,Gạo thường|Rice,An Giang,2019-07-10,10500
2095,Gạo thường|Rice,An Giang,2019-07-11,10500
2096,Gạo thường|Rice,An Giang,2019-07-12,10500
2097,Gạo thường|Rice,An Giang,2019-07-15,10500
2098,Gạo thường|Rice,An Giang,2019-07-16,10500
2099,Gạo thường|Rice,An Giang,2019-07-17,10500
2100,Gạo thường|Rice,An Giang,2019-07-18,10500
2101,Gạo thường|Rice,An Giang,2019-07-19,10500
2102,Gạo thường|Rice,An Giang,2019-07-22,10500
2103,Gạo thường|Rice,An Giang,2019-07-23,10500
2104,Gạo thường|Rice,An Giang,2019-07-24,10500
2105,Gạo thường|Rice,An Giang,2019-07-25,10500
2106,Gạo thường|Rice,An Giang,2019-07-26,10500
2107,Gạo thường|Rice,An Giang,2019-07-29,10500
2108,Gạo thường|Rice,An Giang,2019-07-30,10500
2109,Gạo thường|Rice,An Giang,2019-07-31,10500
2110,Gạo thường|Rice,An Giang,2019-08-01,10500
2111,Gạo thường|Rice,An Giang,2019-08-02,10500
2112,Gạo thường|Rice,An Giang,2019-08-05,10500
2113,Gạo thường|Rice,An Giang,2019-08-06,10500
2114,Gạo thường|Rice,An Giang,2019-08-07,10500
2115,Gạo thường|Rice,An Giang,2019-08-08,10500
2116,Gạo thường|Rice,An Giang,2019-08-09,10500
2117,Gạo thường|Rice,An Giang,2019-08-12,10500
2118,Gạo thường|Rice,An Giang,2019-08-13,10500
2119,Gạo thường|Rice,An Giang,2019-08-14,10500
2120,Gạo thường|Rice,An Giang,2019-08-15,10500
2121,Gạo thường|Rice,An Giang,2019-08-16,10500
2122,Gạo thường|Rice,An Giang,2019-08-19,10500
2123,Gạo thường|Rice,An Giang,2019-08-20,10500
2124,Gạo thường|Rice,An Giang,2019-08-21,10500
2125,Gạo thường|Rice,An Giang,2019-08-22,10500
2126,Gạo thường|Rice,An Giang,2019-08-23,10500
2127,Gạo thường|Rice,An Giang,2019-09-11,10500
2128,Gạo thường|Rice,An Giang,2019-09-12,10500
